city_name,date,avg_temp,min_temp,max_temp,avg_humidity,latitude,longitude,weather_season,climate_note
Cebu City,2026-01-23,26.4,23.89,30.13,82.2,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-24,26.13,24.11,29.31,85.4,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-25,26.24,24.16,29.42,82.8,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-26,26.15,24.13,28.84,84.5,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-27,25.7,22.81,28.52,82.3,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-28,25.59,23.91,28.93,81.3,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-29,26.28,23.59,28.48,84.1,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-30,26.27,24.41,28.46,83.0,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
Cebu City,2026-01-31,26.05,23.19,28.74,84.7,10.3167,123.8907,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-01,24.9,23.01,26.96,83.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-02,25.18,22.86,28.22,82.8,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-03,25.24,22.65,28.75,83.5,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-04,24.98,22.78,28.19,81.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-05,24.81,22.76,27.77,83.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-06,25.12,22.45,27.56,82.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-07,25.14,22.51,28.03,84.8,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-08,25.18,22.6,27.93,87.3,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-09,25.29,23.53,27.45,84.3,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-10,25.16,23.18,28.33,85.0,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-11,24.97,22.65,27.35,85.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-12,24.98,23.45,27.71,83.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-13,25.04,22.96,27.46,82.4,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-14,25.08,22.27,27.94,83.6,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-15,24.97,23.07,27.1,81.3,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-16,24.98,22.57,27.0,85.8,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-17,24.84,22.95,27.51,83.8,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-18,25.03,22.95,28.05,84.6,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-19,25.07,22.45,28.52,83.1,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-20,24.67,22.73,27.15,83.2,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-21,25.35,23.24,28.93,85.7,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-22,24.84,22.52,27.36,83.8,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-23,25.17,23.33,27.08,86.1,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-24,24.97,22.4,27.48,85.9,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-25,24.8,22.27,28.53,84.6,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-26,25.24,22.48,28.74,81.7,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-27,25.11,22.27,27.99,83.6,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-28,24.93,22.3,27.46,86.7,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-29,25.16,23.41,27.96,85.9,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-30,24.8,22.27,27.15,80.3,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Marikina,2026-01-31,24.85,22.86,27.95,84.0,14.6333,121.1,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-01,24.02,22.54,27.0,85.6,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-02,24.52,22.58,27.01,90.5,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-03,24.19,21.84,26.99,87.9,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-04,24.31,21.88,27.51,89.8,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-05,24.34,22.16,27.19,87.7,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-06,24.29,22.44,26.38,84.9,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-07,24.47,22.11,26.44,93.4,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-08,24.48,21.84,27.79,87.9,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-09,24.11,21.91,27.35,88.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-10,24.19,22.43,26.12,90.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-11,24.16,21.99,27.06,88.4,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-12,24.34,22.37,27.43,87.7,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-13,24.2,22.18,26.75,89.2,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-14,24.5,22.48,26.97,89.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-15,24.5,22.57,27.29,88.7,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-16,24.54,22.84,27.36,91.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-17,24.28,21.89,26.76,88.6,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-18,24.49,22.04,27.06,89.6,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-19,24.19,22.62,26.5,89.5,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-20,24.34,22.18,27.03,88.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-21,24.49,22.49,27.26,90.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-22,24.23,22.19,26.94,88.6,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-23,24.27,22.11,27.11,88.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-24,24.09,22.32,26.66,87.8,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-25,24.09,22.01,26.96,88.6,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-26,24.47,21.84,27.24,91.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-27,24.44,22.39,27.54,85.6,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-28,24.47,22.4,26.72,86.7,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-29,24.13,22.06,27.05,90.7,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-30,24.33,21.84,28.0,89.0,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Masbate,2026-01-31,24.22,21.88,27.13,87.2,12.3333,123.5833,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-01,23.34,21.25,26.58,91.1,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-02,23.78,21.41,26.4,91.7,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-03,23.76,21.27,26.41,90.7,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-04,23.42,21.43,26.3,90.4,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-05,23.74,21.48,26.21,92.1,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-06,23.34,20.95,25.92,92.4,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-07,23.64,20.95,26.31,92.4,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-08,23.35,21.92,26.05,91.7,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-09,23.49,21.83,26.34,90.6,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-10,23.62,22.1,25.91,91.6,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-11,23.26,21.1,26.05,92.7,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-12,23.57,21.57,26.65,92.4,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-13,23.57,21.92,26.27,94.0,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-14,23.57,20.95,26.1,92.1,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-15,23.35,21.25,25.82,91.3,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-16,23.28,21.09,26.01,91.4,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-17,23.62,21.46,26.06,90.6,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-18,23.41,21.28,26.27,91.6,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-19,23.69,21.98,26.7,92.5,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-20,23.29,21.29,25.23,91.6,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-21,23.72,21.04,26.28,92.9,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-22,23.6,21.84,26.03,90.6,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-23,23.47,20.95,25.81,92.9,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-24,23.59,21.48,26.63,92.7,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-25,23.4,20.95,26.85,91.8,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-26,23.35,21.18,25.71,91.9,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-27,23.36,21.45,26.9,91.2,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-28,23.18,20.95,26.38,91.0,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-29,23.4,20.95,26.21,91.4,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-30,23.84,21.41,26.71,92.3,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Passi,2026-01-31,23.05,21.0,26.18,91.9,11.15,122.65,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-01,24.14,22.3,27.19,92.1,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-02,24.02,22.3,26.58,88.5,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-03,24.21,22.3,27.09,88.9,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-04,24.35,22.3,26.98,91.3,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-05,24.07,22.3,27.0,90.7,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-06,24.13,22.31,26.78,90.8,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-07,23.91,22.3,26.6,91.8,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-08,24.02,22.31,25.84,89.5,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-09,24.23,22.3,26.54,88.6,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-10,24.35,22.3,26.88,90.4,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-11,24.04,22.3,26.77,92.0,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-12,24.15,22.3,26.46,88.4,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-13,24.21,22.3,26.36,89.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-14,24.23,22.3,26.78,92.1,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-15,24.21,22.3,27.3,90.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-16,24.33,22.71,26.97,90.0,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-17,24.1,22.3,27.23,88.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-18,24.27,22.3,27.17,91.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-19,24.05,22.3,26.12,91.5,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-20,24.3,22.3,26.79,90.0,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-21,24.18,22.3,26.76,91.1,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-22,24.11,22.3,26.36,91.0,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-23,24.28,22.46,26.5,91.4,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-24,24.24,22.3,26.76,91.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-25,24.25,22.3,26.3,90.5,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-26,24.2,22.3,27.38,89.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-27,24.26,22.3,27.74,90.9,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-28,24.11,22.3,26.3,91.6,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-29,23.99,22.3,26.76,89.7,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-30,24.29,22.3,27.12,88.2,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
City of Sorsogon,2026-01-31,24.24,22.3,26.66,90.6,12.9833,123.9833,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-01,25.25,23.15,27.9,86.6,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-02,24.86,23.16,27.28,86.2,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-03,25.28,22.67,28.46,85.6,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-04,25.28,22.84,28.22,84.8,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-05,24.9,21.56,27.94,85.5,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-06,25.0,22.82,27.61,83.6,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-07,24.96,22.8,27.07,87.6,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-08,25.06,23.52,27.48,83.1,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-09,24.97,22.24,27.36,87.2,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-10,24.79,22.52,27.52,87.8,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-11,25.63,22.97,28.21,87.2,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-12,24.9,22.5,27.14,84.4,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-13,25.15,22.77,27.42,87.1,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-14,25.26,22.22,28.3,85.4,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-15,25.12,22.49,28.46,84.5,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-16,24.58,21.73,27.61,85.6,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-17,25.02,23.36,28.86,83.8,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-18,25.03,22.32,27.98,87.6,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-19,25.09,22.52,28.55,82.7,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-20,25.1,23.61,27.79,87.1,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-21,24.91,22.42,27.59,86.2,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-22,24.58,22.65,27.19,88.0,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-23,25.17,21.98,28.07,86.1,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-24,25.67,23.16,28.17,87.0,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-25,25.47,23.0,28.39,88.2,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-26,24.91,23.19,28.16,84.7,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-27,25.23,22.71,29.77,84.9,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-28,25.08,22.52,27.95,88.1,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-29,24.96,21.7,28.4,84.8,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-30,24.83,23.02,27.63,87.5,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Cotabato,2026-01-31,25.27,22.63,29.81,85.3,7.2236,124.2464,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-01,22.53,20.39,25.2,91.2,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-02,22.34,20.06,25.16,90.4,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-03,22.08,19.61,25.35,90.0,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-04,22.43,20.2,25.89,91.8,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-05,22.11,19.56,24.41,88.6,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-06,22.24,20.36,25.0,91.4,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-07,22.28,19.65,24.93,88.6,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-08,22.34,20.27,24.93,89.4,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-09,22.49,20.44,25.34,90.4,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-10,22.34,20.12,24.62,90.4,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-11,22.05,19.99,24.12,90.0,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-12,22.41,20.8,25.35,87.6,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-13,22.24,20.24,24.51,91.1,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-14,22.36,20.19,25.6,91.6,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-15,22.52,19.74,24.95,90.9,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-16,22.06,19.67,24.56,90.2,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-17,22.51,20.59,24.84,90.3,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-18,22.39,20.72,24.71,88.6,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-19,22.32,20.52,24.88,86.3,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-20,22.22,20.06,25.42,92.4,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-21,22.41,20.37,25.36,87.7,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-22,22.14,20.44,24.27,90.2,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-23,22.73,20.38,25.11,86.1,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-24,22.16,19.69,25.15,92.0,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-25,22.3,20.6,25.84,88.8,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-26,22.63,20.44,25.4,88.2,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-27,22.34,20.6,25.14,91.2,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-28,22.12,19.88,24.64,89.6,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-29,22.52,20.21,25.35,89.0,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-30,22.26,19.56,25.17,87.7,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Dagupan,2026-01-31,22.34,20.45,24.69,87.8,17.7061,121.5047,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-01,26.22,24.07,29.15,87.1,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-02,26.22,24.03,28.7,85.8,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-03,26.11,24.22,28.7,87.6,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-04,26.16,24.26,28.34,83.2,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-05,26.52,24.46,29.64,86.6,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-06,26.49,24.16,29.67,86.0,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-07,26.14,23.8,28.66,85.2,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-08,25.9,23.61,28.8,85.1,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-09,26.01,23.31,29.45,90.0,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-10,26.25,24.06,29.64,86.0,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-11,26.48,24.23,29.94,85.6,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-12,26.63,24.52,29.39,86.7,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-13,26.41,24.25,29.07,85.4,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-14,26.18,23.98,28.6,87.3,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-15,26.1,23.6,29.21,86.7,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-16,26.13,23.11,29.17,87.1,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-17,26.19,23.92,30.21,84.0,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-18,26.2,23.81,29.48,86.6,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-19,25.92,24.01,28.37,88.2,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-20,26.57,24.0,29.65,86.1,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-21,26.59,24.31,29.12,86.6,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-22,26.53,24.77,29.23,85.1,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-23,26.45,24.11,29.23,85.7,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-24,26.19,23.64,28.77,86.0,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-25,26.3,24.26,29.11,85.8,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
Danao,2026-01-26,26.22,24.01,29.47,85.3,10.5208,124.0272,Amihan (Northeast Monsoon),Cool Dry Season
